CustomerID,Recency,Frequency,Monetary,TotalQuantity,AverageOrderValue,R_Score,F_Score,M_Score,RFM_Score,Segment,CustomerValue
17245,205,1,171.45000000000002,75,171.45000000000002,1,2,1,121,Lost Customers,Low Value
17247,15,1,280.09000000000003,105,280.09000000000003,4,2,2,422,Potential Loyalists,Medium Value
17248,120,1,318.65,213,318.65,2,2,2,222,Lost Customers,Medium Value
17250,4,2,381.97,167,190.985,5,3,2,532,Potential Loyalists,Medium Value
17251,363,1,269.83,108,269.83,1,2,2,122,Lost Customers,Medium Value
17252,117,2,348.91,192,174.455,2,3,2,232,At Risk,Medium Value
17253,18,1,178.26,43,178.26,4,2,1,421,New Customers,Low Value
17254,5,2,271.19,251,135.595,5,3,2,532,Potential Loyalists,Medium Value
17255,41,2,291.48,227,145.74,3,3,2,332,Regular Customers,Medium Value
17256,107,2,240.0,141,120.0,2,3,1,231,At Risk,Low Value
17259,148,2,581.23,388,290.615,2,3,3,233,At Risk,Medium Value
17262,52,5,1253.3600000000001,367,250.67200000000003,3,4,4,344,Loyal Customers,High Value
17263,208,1,63.44,36,63.44,1,2,1,121,Lost Customers,Low Value
17265,139,2,550.01,389,275.005,2,3,3,233,At Risk,Medium Value
17266,2,3,296.58,153,98.86,5,4,2,542,Potential Loyalists,Medium Value
17267,127,2,317.2,158,158.6,2,3,2,232,At Risk,Medium Value
17268,108,4,763.64,844,190.91,2,4,3,243,At Risk,Medium Value
17272,42,4,2148.63,1778,537.1575,3,4,5,345,Loyal Customers,High Value
17274,35,1,107.82,77,107.82,3,2,1,321,Regular Customers,Low Value
17277,228,2,1065.3500000000001,430,532.6750000000001,1,3,4,134,Big Spenders,High Value
17278,241,1,246.04000000000002,179,246.04000000000002,1,2,1,121,Lost Customers,Low Value
17279,58,1,187.83,48,187.83,3,2,1,321,Regular Customers,Low Value
17282,130,3,1685.46,1866,561.82,2,4,4,244,At Risk,High Value
17284,60,6,1647.48,1362,274.58,3,5,4,354,Loyal Customers,High Value
17286,22,1,151.37,117,151.37,4,2,1,421,New Customers,Low Value
17287,26,7,1049.06,556,149.8657142857143,4,5,4,454,Champions,High Value
17288,9,7,1417.63,1201,202.51857142857145,5,5,4,554,Champions,High Value
17289,32,3,931.02,513,310.34,4,4,3,443,Loyal Customers,Medium Value
17290,4,2,513.01,397,256.505,5,3,3,533,Potential Loyalists,Medium Value
17291,308,1,550.8000000000001,72,550.8000000000001,1,2,3,123,Lost Customers,Medium Value
17293,8,9,1854.06,1135,206.00666666666666,5,5,4,554,Champions,High Value
17295,29,3,547.0,293,182.33333333333334,4,4,3,443,Loyal Customers,Medium Value
17297,17,1,128.18,65,128.18,4,2,1,421,New Customers,Low Value
17298,101,2,498.42,387,249.21,2,3,3,233,At Risk,Medium Value
17299,12,4,656.61,668,164.1525,5,4,3,543,Loyal Customers,Medium Value
17301,21,1,163.24,137,163.24,4,2,1,421,New Customers,Low Value
17302,15,5,1135.63,575,227.12600000000003,4,4,4,444,Champions,High Value
17303,361,1,250.04,144,250.04,1,2,2,122,Lost Customers,Medium Value
17306,11,19,8631.31,11491,454.2794736842105,5,5,5,555,Champions,Very High Value
17309,95,1,82.75,41,82.75,2,2,1,221,Lost Customers,Low Value
17311,78,2,1384.85,1005,692.425,2,3,4,234,Big Spenders,High Value
17312,139,3,644.3,372,214.76666666666665,2,4,3,243,At Risk,Medium Value
17313,31,1,2328.84,1402,2328.84,4,2,5,425,Potential Loyalists,High Value
17314,25,8,2527.92,1896,315.99,4,5,5,455,Champions,High Value
17315,2,38,6281.2300000000005,3863,165.2955263157895,5,5,5,555,Champions,Very High Value
17317,46,3,2600.34,1146,866.7800000000001,3,4,5,345,Loyal Customers,High Value
17320,100,3,1200.6200000000001,634,400.2066666666667,2,4,4,244,At Risk,High Value
17321,8,2,657.16,364,328.58,5,3,3,533,Potential Loyalists,Medium Value
17323,15,7,906.52,760,129.50285714285715,4,5,3,453,Loyal Customers,Medium Value
17324,18,4,986.48,843,246.62,4,4,4,444,Champions,Medium Value
17325,280,1,96.8,60,96.8,1,2,1,121,Lost Customers,Low Value
17329,14,2,523.11,142,261.555,4,3,3,433,Potential Loyalists,Medium Value
17330,23,2,363.9,120,181.95,4,3,2,432,Potential Loyalists,Medium Value
17331,124,1,175.2,16,175.2,2,2,1,221,Lost Customers,Low Value
17333,86,1,494.25,375,494.25,2,2,3,223,Lost Customers,Medium Value
17334,302,2,307.02000000000004,315,153.51000000000002,1,3,2,132,At Risk,Medium Value
17337,151,4,1981.06,1247,495.265,2,4,4,244,At Risk,High Value
17338,17,8,6493.54,3059,811.6925,4,5,5,455,Champions,Very High Value
17339,94,2,243.36,152,121.68,2,3,1,231,At Risk,Low Value
17340,30,11,12353.29,5967,1123.0263636363636,4,5,5,455,Champions,Very High Value
17341,157,3,682.29,443,227.42999999999998,2,4,3,243,At Risk,Medium Value
17343,355,1,193.64000000000001,56,193.64000000000001,1,2,1,121,Lost Customers,Low Value
17344,46,1,157.62,65,157.62,3,2,1,321,Regular Customers,Low Value
17345,15,4,519.69,341,129.9225,4,4,3,443,Loyal Customers,Medium Value
17346,4,15,2622.88,1617,174.85866666666666,5,5,5,555,Champions,High Value
17347,86,1,228.96,216,228.96,2,2,1,221,Lost Customers,Low Value
17348,15,5,1156.6,1398,231.32,4,4,4,444,Champions,High Value
17349,179,1,98.25,102,98.25,1,2,1,121,Lost Customers,Low Value
17350,8,4,1281.32,770,320.33,5,4,4,544,Champions,High Value
17351,36,3,587.15,113,195.71666666666667,3,4,3,343,Loyal Customers,Medium Value
17353,129,2,1740.0,1200,870.0,2,3,4,234,Big Spenders,High Value
17354,51,1,1393.06,1006,1393.06,3,2,4,324,Big Spenders,High Value
17356,312,1,178.22,166,178.22,1,2,1,121,Lost Customers,Low Value
17357,24,2,384.39,152,192.195,4,3,2,432,Potential Loyalists,Medium Value
17358,303,2,360.81,190,180.405,1,3,2,132,At Risk,Medium Value
17359,11,1,127.86,161,127.86,5,2,1,521,New Customers,Low Value
17360,17,3,568.24,328,189.41333333333333,4,4,3,443,Loyal Customers,Medium Value
17361,49,3,488.2,157,162.73333333333332,3,4,3,343,Loyal Customers,Medium Value
17362,239,2,312.23,191,156.115,1,3,2,132,At Risk,Medium Value
17364,1,11,4462.68,2692,405.69818181818187,5,5,5,555,Champions,High Value
17365,13,8,4767.36,4749,595.92,5,5,5,555,Champions,High Value
17367,238,1,167.55,149,167.55,1,2,1,121,Lost Customers,Low Value
17368,23,8,1878.87,1377,234.85875,4,5,4,454,Champions,High Value
17370,73,4,446.18,540,111.545,2,4,2,242,At Risk,Medium Value
17371,17,3,418.4,151,139.46666666666667,4,4,2,442,Potential Loyalists,Medium Value
17372,41,8,1337.18,747,167.1475,3,5,4,354,Loyal Customers,High Value
17373,40,4,646.92,408,161.73,3,4,3,343,Loyal Customers,Medium Value
17374,219,2,495.77,85,247.885,1,3,3,133,At Risk,Medium Value
17375,199,3,400.1,367,133.36666666666667,1,4,2,142,At Risk,Medium Value
17376,71,2,203.2,86,101.6,3,3,1,331,Regular Customers,Low Value
17377,24,20,4058.32,2038,202.916,4,5,5,455,Champions,High Value
17379,11,1,389.72,623,389.72,5,2,2,522,Potential Loyalists,Medium Value
17381,9,29,20275.61,25649,699.1589655172414,5,5,5,555,Champions,Very High Value
17382,65,1,65.4,25,65.4,3,2,1,321,Regular Customers,Low Value
17383,4,1,193.39000000000001,148,193.39000000000001,5,2,1,521,New Customers,Low Value
17384,19,2,336.4,88,168.2,4,3,2,432,Potential Loyalists,Medium Value
17385,15,1,256.11,197,256.11,4,2,2,422,Potential Loyalists,Medium Value
17386,8,6,2686.42,1902,447.7366666666667,5,5,5,555,Champions,High Value
17387,20,2,746.81,522,373.405,4,3,3,433,Potential Loyalists,Medium Value
17388,78,4,1259.56,1068,314.89,2,4,4,244,At Risk,High Value
17389,1,34,31833.68,7612,936.2847058823529,5,5,5,555,Champions,Very High Value
17391,164,2,508.8,480,254.4,2,3,3,233,At Risk,Medium Value
17392,307,2,417.27,277,208.635,1,3,2,132,At Risk,Medium Value
17394,219,1,203.86999999999998,241,203.86999999999998,1,2,1,121,Lost Customers,Low Value
17396,39,8,7330.8,2005,916.35,3,5,5,355,Loyal Customers,Very High Value
17397,22,2,681.41,250,340.705,4,3,3,433,Potential Loyalists,Medium Value
17398,115,3,653.38,310,217.79333333333332,2,4,3,243,At Risk,Medium Value
17400,126,5,2097.84,1088,419.56800000000004,2,4,5,245,At Risk,High Value
17402,5,13,2633.85,701,202.60384615384615,5,5,5,555,Champions,High Value
17403,36,1,263.92,111,263.92,3,2,2,322,Regular Customers,Medium Value
17404,4,15,31906.82,32748,2127.1213333333335,5,5,5,555,Champions,Very High Value
17405,1,3,1031.41,726,343.80333333333334,5,4,4,544,Champions,High Value
17406,333,3,2184.42,780,728.14,1,4,5,145,At Risk,High Value
17408,163,1,32.65,3,32.65,2,2,1,221,Lost Customers,Low Value
17409,185,2,771.85,105,385.925,1,3,3,133,At Risk,Medium Value
17410,16,5,1214.72,616,242.94400000000002,4,4,4,444,Champions,High Value
17411,12,3,778.94,306,259.6466666666667,5,4,3,543,Loyal Customers,Medium Value
17412,3,7,1258.06,738,179.72285714285712,5,5,4,554,Champions,High Value
17414,44,2,778.0,2100,389.0,3,3,3,333,Regular Customers,Medium Value
17415,80,1,507.84,114,507.84,2,2,3,223,Lost Customers,Medium Value
17416,30,7,6893.42,4302,984.7742857142857,4,5,5,455,Champions,Very High Value
17418,42,2,463.46,289,231.73,3,3,2,332,Regular Customers,Medium Value
17419,11,12,4226.57,1876,352.21416666666664,5,5,5,555,Champions,High Value
17420,50,3,598.83,265,199.61,3,4,3,343,Loyal Customers,Medium Value
17422,16,6,1979.37,2253,329.895,4,5,4,454,Champions,High Value
17423,46,2,698.41,459,349.205,3,3,3,333,Regular Customers,Medium Value
17425,19,2,759.17,407,379.585,4,3,3,433,Potential Loyalists,Medium Value
17426,8,6,5037.26,3094,839.5433333333334,5,5,5,555,Champions,Very High Value
17427,72,1,100.8,34,100.8,2,2,1,221,Lost Customers,Low Value
17428,1,28,17256.85,9474,616.3160714285714,5,5,5,555,Champions,Very High Value
17429,128,3,524.9200000000001,624,174.97333333333336,2,4,3,243,At Risk,Medium Value
17430,33,2,265.76,190,132.88,3,3,2,332,Regular Customers,Medium Value
17431,313,1,403.3,292,403.3,1,2,2,122,Lost Customers,Medium Value
17432,18,2,365.76,207,182.88,4,3,2,432,Potential Loyalists,Medium Value
17433,88,1,303.16,185,303.16,2,2,2,222,Lost Customers,Medium Value
17434,2,7,2373.82,1693,339.1171428571429,5,5,5,555,Champions,High Value
17436,2,2,216.3,90,108.15,5,3,1,531,Regular Customers,Low Value
17438,254,1,388.45000000000005,103,388.45000000000005,1,2,2,122,Lost Customers,Medium Value
17440,157,3,186.42000000000002,246,62.14000000000001,2,4,1,241,At Risk,Low Value
17442,37,6,2248.56,1496,374.76,3,5,5,355,Loyal Customers,High Value
17443,220,1,534.24,504,534.24,1,2,3,123,Lost Customers,Medium Value
17444,148,3,2940.04,2119,980.0133333333333,2,4,5,245,At Risk,High Value
17446,177,2,120.89999999999999,198,60.449999999999996,2,3,1,231,At Risk,Low Value
17447,40,2,541.53,443,270.765,3,3,3,333,Regular Customers,Medium Value
17449,2,7,2519.21,1121,359.88714285714286,5,5,5,555,Champions,High Value
17450,8,46,194390.79,69973,4225.886739130435,5,5,5,555,Champions,Very High Value
17451,1,7,1721.4,1203,245.91428571428574,5,5,4,554,Champions,High Value
17453,18,2,486.72,219,243.36,4,3,2,432,Potential Loyalists,Medium Value
17454,192,4,517.53,243,129.3825,1,4,3,143,At Risk,Medium Value
17455,204,1,131.7,66,131.7,1,2,1,121,Lost Customers,Low Value
17456,365,1,249.86,222,249.86,1,2,2,122,Lost Customers,Low Value
17457,127,5,1737.7,826,347.54,2,4,4,244,At Risk,High Value
17458,15,1,316.5,170,316.5,4,2,2,422,Potential Loyalists,Medium Value
17459,43,2,657.3,537,328.65,3,3,3,333,Regular Customers,Medium Value
17460,94,6,622.4300000000001,236,103.73833333333334,2,5,3,253,At Risk,Medium Value
17461,23,3,735.82,770,245.27333333333334,4,4,3,443,Loyal Customers,Medium Value
17462,60,2,675.69,227,337.845,3,3,3,333,Regular Customers,Medium Value
17463,16,5,1875.8600000000001,1086,375.172,4,4,4,444,Champions,High Value
17464,158,1,289.96000000000004,220,289.96000000000004,2,2,2,222,Lost Customers,Medium Value
17466,10,2,763.28,306,381.64,5,3,3,533,Potential Loyalists,Medium Value
17468,10,2,137.0,116,68.5,5,3,1,531,Regular Customers,Low Value
17469,16,5,1870.97,787,374.194,4,4,4,444,Champions,High Value
17470,45,5,1125.07,1675,225.01399999999998,3,4,4,344,Loyal Customers,High Value
17472,191,3,697.54,455,232.51333333333332,1,4,3,143,At Risk,Medium Value
17475,79,1,194.37,178,194.37,2,2,1,221,Lost Customers,Low Value
17480,78,1,511.82,338,511.82,2,2,3,223,Lost Customers,Medium Value
17481,4,4,1255.59,1061,313.8975,5,4,4,544,Champions,High Value
17483,65,3,414.04,191,138.01333333333335,3,4,2,342,Regular Customers,Medium Value
17486,261,1,396.87,191,396.87,1,2,2,122,Lost Customers,Medium Value
17489,59,2,376.64,428,188.32,3,3,2,332,Regular Customers,Medium Value
17490,1,7,2092.32,1134,298.90285714285716,5,5,5,555,Champions,High Value
17491,1,10,3558.87,2013,355.887,5,5,5,555,Champions,High Value
17492,248,1,374.57,155,374.57,1,2,2,122,Lost Customers,Medium Value
17495,8,2,497.56,229,248.78,5,3,3,533,Potential Loyalists,Medium Value
17496,359,1,271.05,79,271.05,1,2,2,122,Lost Customers,Medium Value
17498,76,1,272.22,394,272.22,2,2,2,222,Lost Customers,Medium Value
17499,290,1,622.88,711,622.88,1,2,3,123,Lost Customers,Medium Value
17500,17,3,1138.0,17,379.3333333333333,4,4,4,444,Champions,High Value
17501,221,2,288.6,160,144.3,1,3,2,132,At Risk,Medium Value
17502,9,4,689.1,376,172.275,5,4,3,543,Loyal Customers,Medium Value
17503,3,2,558.96,486,279.48,5,3,3,533,Potential Loyalists,Medium Value
17504,206,9,2997.03,1664,333.00333333333333,1,5,5,155,At Risk,High Value
17505,162,2,1145.8400000000001,556,572.9200000000001,2,3,4,234,Big Spenders,High Value
17506,76,1,302.2,139,302.2,2,2,2,222,Lost Customers,Medium Value
17507,262,2,605.58,359,302.79,1,3,3,133,At Risk,Medium Value
17508,281,1,387.31,289,387.31,1,2,2,122,Lost Customers,Medium Value
17509,58,8,6083.64,3512,760.455,3,5,5,355,Loyal Customers,Very High Value
17510,25,1,308.48,214,308.48,4,2,2,422,Potential Loyalists,Medium Value
17511,3,31,91062.38,64549,2937.496129032258,5,5,5,555,Champions,Very High Value
17512,29,10,2924.9900000000002,2753,292.499,4,5,5,455,Champions,High Value
17513,72,1,513.1999999999999,254,513.1999999999999,2,2,3,223,Lost Customers,Medium Value
17514,128,1,208.65,135,208.65,2,2,1,221,Lost Customers,Low Value
17515,31,4,639.02,243,159.755,4,4,3,443,Loyal Customers,Medium Value
17516,15,5,764.88,414,152.976,4,4,3,443,Loyal Customers,Medium Value
17517,309,1,153.94,102,153.94,1,2,1,121,Lost Customers,Low Value
17519,17,6,1844.02,1236,307.33666666666664,4,5,4,454,Champions,High Value
17520,54,1,546.81,365,546.81,3,2,3,323,Regular Customers,Medium Value
17521,30,3,723.21,519,241.07000000000002,4,4,3,443,Loyal Customers,Medium Value
17522,2,5,1070.71,1034,214.142,5,4,4,544,Champions,High Value
17523,11,4,652.74,872,163.185,5,4,3,543,Loyal Customers,Medium Value
17524,361,1,145.0,90,145.0,1,2,1,121,Lost Customers,Low Value
17525,360,1,422.7,82,422.7,1,2,2,122,Lost Customers,Medium Value
17526,5,4,1195.8999999999999,310,298.97499999999997,5,4,4,544,Champions,High Value
17527,54,4,939.37,488,234.8425,3,4,4,344,Loyal Customers,Medium Value
17528,1,8,3628.5,2138,453.5625,5,5,5,555,Champions,High Value
17530,1,10,2367.12,1514,236.712,5,5,5,555,Champions,High Value
17531,190,1,296.7,136,296.7,1,2,2,122,Lost Customers,Medium Value
17534,54,1,223.36,103,223.36,3,2,1,321,Regular Customers,Low Value
17535,280,1,164.4,136,164.4,1,2,1,121,Lost Customers,Low Value
17536,177,1,76.5,6,76.5,2,2,1,221,Lost Customers,Low Value
17537,30,2,887.6700000000001,699,443.83500000000004,4,3,3,433,Potential Loyalists,Medium Value
17538,26,1,98.42,134,98.42,4,2,1,421,New Customers,Low Value
17540,25,2,578.9,194,289.45,4,3,3,433,Potential Loyalists,Medium Value
17542,270,1,170.75,134,170.75,1,2,1,121,Lost Customers,Low Value
17545,43,3,642.32,337,214.10666666666668,3,4,3,343,Loyal Customers,Medium Value
17548,234,1,103.3,58,103.3,1,2,1,121,Lost Customers,Low Value
17549,24,2,148.86,210,74.43,4,3,1,431,Regular Customers,Low Value
17550,197,3,267.15999999999997,86,89.05333333333333,1,4,2,142,At Risk,Medium Value
17551,359,1,290.34,142,290.34,1,2,2,122,Lost Customers,Medium Value
17552,60,4,930.41,719,232.6025,3,4,3,343,Loyal Customers,Medium Value
17553,130,1,1487.6,1048,1487.6,2,2,4,224,Big Spenders,High Value
17554,1,5,1952.45,1763,390.49,5,4,4,544,Champions,High Value
17555,20,2,480.31,348,240.155,4,3,2,432,Potential Loyalists,Medium Value
17556,206,1,157.9,101,157.9,1,2,1,121,Lost Customers,Low Value
17557,14,3,541.46,306,180.48666666666668,4,4,3,443,Loyal Customers,Medium Value
17560,95,4,854.95,635,213.7375,2,4,3,243,At Risk,Medium Value
17561,19,1,165.12,144,165.12,4,2,1,421,New Customers,Low Value
17562,14,7,1122.38,817,160.34,4,5,4,454,Champions,High Value
17564,24,3,454.01,146,151.33666666666667,4,4,2,442,Potential Loyalists,Medium Value
17566,8,2,869.77,497,434.885,5,3,3,533,Potential Loyalists,Medium Value
17567,7,8,4331.48,2632,541.435,5,5,5,555,Champions,High Value
17569,332,1,344.14,159,344.14,1,2,2,122,Lost Customers,Medium Value
17571,50,4,1425.67,876,356.4175,3,4,4,344,Loyal Customers,High Value
17572,71,4,226.75000000000003,95,56.68750000000001,3,4,1,341,Regular Customers,Low Value
17573,29,3,380.6,308,126.86666666666667,4,4,2,442,Potential Loyalists,Medium Value
17574,243,1,185.65,77,185.65,1,2,1,121,Lost Customers,Low Value
17576,8,19,3564.83,1967,187.62263157894736,5,5,5,555,Champions,High Value
17578,218,1,143.46,138,143.46,1,2,1,121,Lost Customers,Low Value
17579,5,3,448.90000000000003,258,149.63333333333335,5,4,2,542,Potential Loyalists,Medium Value
17580,253,3,215.72,88,71.90666666666667,1,4,1,141,At Risk,Low Value
17581,1,25,11025.24,5915,441.0096,5,5,5,555,Champions,Very High Value
17582,236,1,175.27,123,175.27,1,2,1,121,Lost Customers,Low Value
17584,7,2,1242.3,458,621.15,5,3,4,534,Potential Loyalists,High Value
17585,109,4,1116.68,1650,279.17,2,4,4,244,At Risk,High Value
17588,100,3,1240.2,676,413.40000000000003,2,4,4,244,At Risk,High Value
17589,60,4,2404.17,1631,601.0425,3,4,5,345,Loyal Customers,High Value
17590,2,3,1468.02,822,489.34,5,4,4,544,Champions,High Value
17591,73,7,2203.67,1000,314.81,2,5,5,255,At Risk,High Value
17593,4,5,3923.86,3089,784.772,5,4,5,545,Champions,High Value
17594,85,2,993.18,550,496.59,2,3,4,234,Big Spenders,Medium Value
17595,12,2,386.69,228,193.345,5,3,2,532,Potential Loyalists,Medium Value
17596,23,7,2806.69,4376,400.9557142857143,4,5,5,455,Champions,High Value
17597,214,1,2044.3700000000001,1176,2044.3700000000001,1,2,4,124,Big Spenders,High Value
17600,18,1,161.67000000000002,144,161.67000000000002,4,2,1,421,New Customers,Low Value
17601,239,1,116.00999999999999,103,116.00999999999999,1,2,1,121,Lost Customers,Low Value
17602,2,6,5054.42,4116,842.4033333333333,5,5,5,555,Champions,Very High Value
17603,78,1,394.72,74,394.72,2,2,2,222,Lost Customers,Medium Value
17604,217,2,309.36,169,154.68,1,3,2,132,At Risk,Medium Value
17608,33,2,191.99,229,95.995,3,3,1,331,Regular Customers,Low Value
17609,41,5,1105.78,719,221.156,3,4,4,344,Loyal Customers,High Value
17611,7,15,3961.12,2550,264.07466666666664,5,5,5,555,Champions,High Value
17612,53,6,2048.45,1808,341.4083333333333,3,5,4,354,Loyal Customers,High Value
17613,23,14,4544.55,2490,324.6107142857143,4,5,5,455,Champions,High Value
17614,57,1,386.32,235,386.32,3,2,2,322,Regular Customers,Medium Value
17615,130,3,329.6,140,109.86666666666667,2,4,2,242,At Risk,Medium Value
17616,174,3,571.1999999999999,224,190.39999999999998,2,4,3,243,At Risk,Medium Value
17618,6,3,930.28,319,310.0933333333333,5,4,3,543,Loyal Customers,Medium Value
17619,312,1,214.37,124,214.37,1,2,1,121,Lost Customers,Low Value
17620,60,1,81.44,60,81.44,3,2,1,321,Regular Customers,Low Value
17621,21,3,1379.9,514,459.9666666666667,4,4,4,444,Champions,High Value
17623,33,1,527.05,265,527.05,3,2,3,323,Regular Customers,Medium Value
17624,15,2,843.48,554,421.74,4,3,3,433,Potential Loyalists,Medium Value
17625,18,4,2020.4,1180,505.1,4,4,4,444,Champions,High Value
17628,81,1,75.75,79,75.75,2,2,1,221,Lost Customers,Low Value
17629,6,8,1814.1200000000001,1629,226.76500000000001,5,5,4,554,Champions,High Value
17630,170,2,503.6,158,251.8,2,3,3,233,At Risk,Medium Value
17631,2,3,528.33,334,176.11,5,4,3,543,Loyal Customers,Medium Value
17633,31,4,1324.84,644,331.21,4,4,4,444,Champions,High Value
17634,36,9,2358.59,838,262.0655555555556,3,5,5,355,Loyal Customers,High Value
17636,19,1,285.56,182,285.56,4,2,2,422,Potential Loyalists,Medium Value
17637,31,2,547.0600000000001,280,273.53000000000003,4,3,3,433,Potential Loyalists,Medium Value
17639,276,1,108.5,49,108.5,1,2,1,121,Lost Customers,Low Value
17640,87,1,621.66,250,621.66,2,2,3,223,Lost Customers,Medium Value
17642,120,2,712.29,474,356.145,2,3,3,233,At Risk,Medium Value
17643,373,1,101.55,71,101.55,1,2,1,121,Lost Customers,Low Value
17644,1,11,2895.64,1793,263.24,5,5,5,555,Champions,High Value
17646,219,3,1008.39,323,336.13,1,4,4,144,At Risk,High Value
17647,65,1,133.06,30,133.06,3,2,1,321,Regular Customers,Low Value
17648,61,4,1797.5,487,449.375,3,4,4,344,Loyal Customers,High Value
17649,138,1,868.49,399,868.49,2,2,3,223,Lost Customers,Medium Value
17650,21,1,166.07999999999998,150,166.07999999999998,4,2,1,421,New Customers,Low Value
17651,12,10,3945.0,3112,394.5,5,5,5,555,Champions,High Value
17652,25,12,4867.72,2509,405.6433333333334,4,5,5,455,Champions,High Value
17653,37,4,1207.56,1409,301.89,3,4,4,344,Loyal Customers,High Value
17654,277,1,117.55,41,117.55,1,2,1,121,Lost Customers,Low Value
17655,11,7,2638.94,1116,376.99142857142857,5,5,5,555,Champions,High Value
17656,73,5,1674.69,1399,334.938,2,4,4,244,At Risk,High Value
17658,26,2,595.42,616,297.71,4,3,3,433,Potential Loyalists,Medium Value
17659,17,12,2999.46,1525,249.955,4,5,5,455,Champions,High Value
17660,141,1,178.75,121,178.75,2,2,1,221,Lost Customers,Low Value
17663,26,7,1802.91,797,257.55857142857144,4,5,4,454,Champions,High Value
17664,19,2,604.64,604,302.32,4,3,3,433,Potential Loyalists,Medium Value
17666,4,2,728.16,596,364.08,5,3,3,533,Potential Loyalists,Medium Value
17667,66,5,2055.51,1033,411.10200000000003,3,4,5,345,Loyal Customers,High Value
17668,1,2,347.75,93,173.875,5,3,2,532,Potential Loyalists,Medium Value
17669,43,7,3406.7200000000003,1916,486.67428571428576,3,5,5,355,Loyal Customers,High Value
17670,228,1,205.7,110,205.7,1,2,1,121,Lost Customers,Low Value
17671,16,4,1572.71,772,393.1775,4,4,4,444,Champions,High Value
17672,50,2,3178.17,1690,1589.085,3,3,5,335,Big Spenders,High Value
17673,2,6,1594.97,1462,265.8283333333333,5,5,4,554,Champions,High Value
17674,74,2,551.04,672,275.52,2,3,3,233,At Risk,Medium Value
17675,1,31,20374.28,8360,657.2348387096774,5,5,5,555,Champions,Very High Value
17676,4,6,1371.18,922,228.53,5,5,4,554,Champions,High Value
17677,2,30,16345.380000000001,9772,544.846,5,5,5,555,Champions,Very High Value
17678,264,1,298.11,207,298.11,1,2,2,122,Lost Customers,Medium Value
17679,53,2,1992.1100000000001,729,996.0550000000001,3,3,4,334,Big Spenders,High Value
17680,24,1,184.4,96,184.4,4,2,1,421,New Customers,Low Value
17682,10,6,2474.33,1367,412.3883333333333,5,5,5,555,Champions,High Value
17684,44,1,239.41,145,239.41,3,2,1,321,Regular Customers,Low Value
17685,17,7,3155.83,1907,450.8328571428571,4,5,5,455,Champions,High Value
17686,7,7,5739.46,2478,819.9228571428572,5,5,5,555,Champions,Very High Value
17690,30,15,4726.8,1769,315.12,4,5,5,455,Champions,High Value
17691,358,2,290.4,134,145.2,1,3,2,132,At Risk,Medium Value
17692,127,4,740.94,672,185.235,2,4,3,243,At Risk,Medium Value
17693,137,1,200.47,231,200.47,2,2,1,221,Lost Customers,Low Value
17694,142,1,283.12,184,283.12,2,2,2,222,Lost Customers,Medium Value
17695,132,2,765.34,779,382.67,2,3,3,233,At Risk,Medium Value
17696,38,8,2285.71,1756,285.71375,3,5,5,355,Loyal Customers,High Value
17697,236,1,338.95000000000005,93,338.95000000000005,1,2,2,122,Lost Customers,Medium Value
17698,261,1,154.95,93,154.95,1,2,1,121,Lost Customers,Low Value
17700,17,4,2534.64,1266,633.66,4,4,5,445,Champions,High Value
17701,253,1,417.95,109,417.95,1,2,2,122,Lost Customers,Medium Value
17702,30,4,1824.37,1353,456.0925,4,4,4,444,Champions,High Value
17703,35,3,798.74,590,266.24666666666667,3,4,3,343,Loyal Customers,Medium Value
17704,169,2,885.19,343,442.595,2,3,3,233,At Risk,Medium Value
17705,3,9,1823.52,963,202.61333333333334,5,5,4,554,Champions,High Value
17706,4,17,10504.49,3899,617.9111764705882,5,5,5,555,Champions,Very High Value
17707,185,2,152.4,144,76.2,1,3,1,131,At Risk,Low Value
17708,188,2,263.33,90,131.665,1,3,2,132,At Risk,Medium Value
17709,170,1,137.45000000000002,17,137.45000000000002,2,2,1,221,Lost Customers,Low Value
17711,11,2,385.1,246,192.55,5,3,2,532,Potential Loyalists,Medium Value
17712,45,1,522.91,215,522.91,3,2,3,323,Regular Customers,Medium Value
17714,321,1,153.0,92,153.0,1,2,1,121,Lost Customers,Low Value
17715,201,1,326.4,384,326.4,1,2,2,122,Lost Customers,Medium Value
17716,23,11,5655.99,3072,514.180909090909,4,5,5,455,Champions,Very High Value
17718,232,1,139.35,83,139.35,1,2,1,121,Lost Customers,Low Value
17719,38,15,5396.04,2466,359.736,3,5,5,355,Loyal Customers,Very High Value
17720,26,4,1195.94,576,298.985,4,4,4,444,Champions,High Value
17722,96,4,2424.04,1595,606.01,2,4,5,245,At Risk,High Value
17723,127,6,3276.4,792,546.0666666666667,2,5,5,255,At Risk,High Value
17724,71,3,1033.0,300,344.3333333333333,3,4,4,344,Loyal Customers,High Value
17725,16,11,3439.08,2162,312.64363636363635,4,5,5,455,Champions,High Value
17727,15,1,1060.25,645,1060.25,4,2,4,424,Potential Loyalists,High Value
17728,4,3,2876.01,1469,958.6700000000001,5,4,5,545,Champions,High Value
17730,3,13,5298.4800000000005,3576,407.5753846153847,5,5,5,555,Champions,Very High Value
17731,79,4,1240.11,493,310.0275,2,4,4,244,At Risk,High Value
17732,373,1,303.97,93,303.97,1,2,2,122,Lost Customers,Medium Value
17733,39,2,692.19,463,346.095,3,3,3,333,Regular Customers,Medium Value
